date,symbol,open,high,low,close,volume,vwap,sector,market_cap,returns
2022-09-05,MARUTI,9557.24,9645.99,9434.21,9522.65,2584560,9534.28,Auto,28066751982.0,-0.006504955659885292
2022-09-05,NESTLEIND,34606.53,34690.75,34442.65,34526.68,7162555,34553.36,Consumer,32957283872.0,-0.0032097825904948696
2022-09-05,NTPC,360.55,361.3,357.91,358.66,5801460,359.29,Utilities,32877434051.0,-0.00535233922183076
2022-09-05,ONGC,121.86,124.58,121.21,123.92,6598544,123.24,Energy,15490180225.0,0.02092601746580991
2022-09-05,POWERGRID,153.07,153.17,152.13,152.22,7520104,152.5,Utilities,13898258393.0,-0.004317111459968603
2022-09-05,RELIANCE,1730.41,1730.75,1684.26,1684.59,4704574,1699.87,Energy,67383722400.0,-0.03495073327222731
2022-09-05,SBICARD,1580.79,1593.4,1535.9,1548.25,2988996,1559.18,Financials,15482473088.0,-0.016796850193687707
2022-09-05,SBILIFE,2230.32,2276.82,2155.51,2201.4,8655816,2211.24,Financials,22014048438.0,-0.009948190256889977
2022-09-05,SBIN,1234.1,1248.67,1211.9,1226.38,4660566,1228.99,Financials,107577560205.0,-0.0075181885131143655
2022-09-05,SHREECEM,43784.39,43925.07,43079.14,43218.0,13114296,43407.41,Materials,16006668223.0,-0.013596654198730462
2022-09-05,SUNPHARMA,799.25,805.62,792.34,798.7,9000255,798.89,Healthcare,18878354687.0,-0.0006131207847945852
2022-09-05,TATACONSUM,1242.87,1346.02,1231.6,1333.92,1916004,1303.85,Consumer,12857097911.0,0.07704481227291082
2022-09-05,TATAPOWER,355.72,362.44,351.86,358.55,8078755,357.61,Utilities,11322483349.0,0.010085359326140297
2022-09-05,TATASTEEL,149.25,150.86,149.01,150.62,4503833,150.16,Materials,17378781658.0,0.011551376762928056
2022-09-05,TCS,4307.04,4341.68,4256.33,4290.83,4790475,4296.28,IT,147114325877.0,-0.0021255962250900096
2022-09-05,TECHM,1106.28,1128.8,1049.06,1070.86,2894467,1082.91,IT,19470196091.0,-0.022143894220671867
2022-09-05,TITAN,2890.32,2911.66,2839.27,2860.4,4609330,2870.45,Consumer,25644952389.0,-0.01736208922203819
2022-09-05,ULTRACEMCO,7798.42,7929.23,7679.56,7810.2,9609462,7806.33,Materials,22454310830.0,-0.0008072656466888706
2022-09-05,VEDL,393.35,412.68,389.47,408.64,4204151,403.6,Materials,14859759972.0,0.0299684940138627
2022-09-05,WIPRO,152.15,153.09,143.94,144.84,7020014,147.29,IT,8046517621.0,-0.04161979752530931
2022-09-06,ADANIENT,2577.56,2701.15,2541.2,2663.57,3981802,2635.31,Industrials,27745568749.0,0.025187346283673362
2022-09-06,ADANIPORTS,897.65,898.42,892.06,892.83,3610021,894.44,Industrials,18972628356.0,-0.006089279750639998
2022-09-06,APOLLOHOSP,5914.92,5943.73,5863.27,5891.98,11765758,5899.66,Healthcare,17140295216.0,-0.00220322134330464
2022-09-06,ASIANPAINT,2729.05,2746.43,2693.68,2710.95,3052499,2717.02,Consumer,26234982947.0,-0.006177139086443462
2022-09-06,AXISBANK,1045.4,1054.18,1033.21,1041.96,7924994,1043.12,Financials,31258935212.0,-0.006066849816849684
2022-09-06,BAJAJ-AUTO,8662.93,8824.99,8578.27,8739.58,11449004,8714.28,Auto,25636110765.0,0.005455490925155626
2022-09-06,BAJFINANCE,4889.32,4929.3,4687.09,4725.73,2426259,4780.7,Financials,30379692820.0,-0.03569912746802495
2022-09-06,BHARTIARTL,1373.67,1374.61,1354.84,1355.77,8470173,1361.74,Telecom,72307531269.0,-0.00831663180069353
2022-09-06,BPCL,577.8,595.68,575.81,593.64,7948906,588.38,Energy,13191925982.0,0.02789465482312603
2022-09-06,BRITANNIA,7877.52,7982.18,7718.86,7822.8,4024265,7841.28,Consumer,19557003628.0,-0.004782205463087719
2022-09-06,CIPLA,1187.35,1228.83,1172.68,1213.83,5901693,1205.11,Healthcare,19219031987.0,0.01557035524840611
2022-09-06,COALINDIA,436.91,439.82,434.48,437.38,3329903,437.23,Energy,27336269377.0,-0.0017573890220243804
2022-09-06,DIVISLAB,5089.73,5144.41,5050.51,5105.07,1790752,5100.0,Healthcare,26801635812.0,0.004480255002656142
2022-09-06,DRREDDY,5973.69,6068.17,5669.57,5760.69,2461211,5832.81,Healthcare,24372130669.0,-0.03303566932438107
2022-09-06,EICHERMOT,5513.66,5566.05,5443.08,5495.29,3772511,5501.47,Auto,21981162956.0,0.0001601627836291808
2022-09-06,GRASIM,1333.91,1343.43,1281.61,1290.82,4532726,1305.28,Materials,9681120497.0,-0.02560502438214296
2022-09-06,HCLTECH,857.69,858.83,833.09,834.2,7688366,842.04,IT,24330905645.0,-0.025387590106667468
2022-09-06,HDFCBANK,2198.4,2250.33,2194.91,2246.77,4875191,2230.67,Financials,122550860177.0,0.022900381065983133
2022-09-06,HDFCLIFE,577.96,601.51,572.46,595.84,4128611,589.93,Financials,11916700760.0,0.02223442217952254
2022-09-06,HEROMOTOCO,5385.14,5632.37,5361.44,5607.69,5275890,5533.83,Auto,22430759112.0,0.04030283242184307
2022-09-06,HINDALCO,638.59,641.35,637.1,639.86,4048071,639.44,Materials,13614104348.0,0.0009855607527806676
2022-09-06,HINDUNILVR,7174.71,7200.8,7070.11,7095.91,4575400,7122.27,Consumer,162614642301.0,-0.018848958066875587
2022-09-06,ICICIBANK,959.0,965.19,949.25,955.41,9519180,956.62,Financials,70398655951.0,-0.007386859493828668
2022-09-06,INDUSINDBK,687.34,731.76,679.47,723.48,2433228,711.57,Financials,10852155612.0,0.05429745562647548
2022-09-06,INFY,867.9,909.35,851.4,892.38,11694537,884.38,IT,47593791275.0,0.031522002982279584
2022-09-06,ITC,1436.62,1449.71,1415.82,1428.84,5862612,1431.46,Consumer,146131596301.0,-0.002074297567414729
2022-09-06,JSWSTEEL,2900.76,3049.43,2850.28,2997.28,5560549,2965.66,Materials,74006835771.0,0.027986610327608075
2022-09-06,KOTAKBANK,1898.02,1919.23,1813.37,1833.86,3529551,1855.49,Financials,61128705475.0,-0.030678154236481903
2022-09-06,LT,932.81,949.47,905.44,921.91,3713378,925.6,Industrials,13170091798.0,-0.008688265465220057
2022-09-06,M&M,3876.89,3929.64,3650.4,3700.76,4717112,3760.27,Auto,32381625627.0,-0.04773226701250044
2022-09-06,MARUTI,9552.49,9675.87,9363.0,9485.53,4615910,9508.13,Auto,27957338908.0,-0.003898074590581335
2022-09-06,NESTLEIND,34524.52,34994.09,33476.16,33937.75,2022054,34136.0,Consumer,32395122030.0,-0.017057243847366732
2022-09-06,NTPC,358.69,360.26,357.23,358.8,4368113,358.76,Utilities,32889990467.0,0.00039034182791497507
2022-09-06,ONGC,124.62,127.51,123.91,126.78,5269860,126.06,Energy,15847096310.0,0.023079406068431174
2022-09-06,POWERGRID,152.75,153.34,151.29,151.87,22424219,152.16,Utilities,13866299903.0,-0.0022993036394691746
2022-09-06,RELIANCE,1689.22,1756.57,1675.38,1742.3,3138990,1724.75,Energy,69692007666.0,0.03425759383588889
2022-09-06,SBICARD,1550.62,1642.15,1505.77,1595.99,5787317,1581.3,Financials,15959894341.0,0.03083481349911188
2022-09-06,SBILIFE,2195.74,2213.52,2192.32,2210.08,8151515,2205.31,Financials,22100792503.0,0.003942945398382802
2022-09-06,SBIN,1228.94,1239.07,1181.54,1191.36,5520893,1203.99,Financials,104505131482.0,-0.028555586359856
2022-09-06,SHREECEM,43293.73,43436.15,42896.42,43038.0,7419899,43123.52,Materials,15939999025.0,-0.004164931278633932
2022-09-06,SUNPHARMA,805.97,830.81,802.87,827.62,15787800,820.43,Healthcare,19561989326.0,0.03620883936396635
2022-09-06,TATACONSUM,1334.0,1369.52,1322.43,1357.74,11046256,1349.89,Consumer,13086647719.0,0.017857142857142794
2022-09-06,TATAPOWER,358.78,365.14,353.45,359.8,4092461,359.47,Utilities,11362245993.0,0.0034862641193695865
2022-09-06,TATASTEEL,150.71,154.61,146.34,150.22,3420149,150.39,Materials,17333302367.0,-0.0026556898154296293
2022-09-06,TCS,4312.34,4380.86,4285.13,4353.39,3523744,4339.79,IT,149259016038.0,0.014579929757180032
2022-09-06,TECHM,1060.12,1085.95,1046.29,1071.97,7183687,1068.07,IT,19490351244.0,0.0010365500625666435
2022-09-06,TITAN,2859.01,2872.09,2856.21,2869.28,5441711,2865.86,Consumer,25724554539.0,0.0031044609145574054
2022-09-06,ULTRACEMCO,7861.14,7922.84,7845.93,7907.54,4502955,7892.11,Materials,22734182110.0,0.012463189162889465
2022-09-06,VEDL,406.92,413.93,403.31,410.3,6312285,409.18,Materials,14919850300.0,0.004062255285826266
2022-09-06,WIPRO,144.77,146.69,143.59,145.5,15226565,145.26,IT,8083097684.0,0.004556752278376042
2022-09-07,ADANIENT,2673.64,2734.0,2654.84,2714.9,6244975,2701.25,Industrials,28280238626.0,0.01927112859808444
2022-09-07,ADANIPORTS,898.63,932.13,880.96,914.15,2891368,909.08,Industrials,19425768088.0,0.02387912592542807
2022-09-07,APOLLOHOSP,5896.57,5912.82,5891.71,5907.96,1954921,5904.17,Healthcare,17186793609.0,0.0027121612768543635
2022-09-07,ASIANPAINT,2711.13,2784.54,2705.35,2778.61,3549444,2756.17,Consumer,26889790271.0,0.0249580405392944
2022-09-07,AXISBANK,1037.17,1047.84,1036.61,1047.28,6152924,1043.91,Financials,31418414726.0,0.0051057622173595885
2022-09-07,BAJAJ-AUTO,8707.53,9111.63,8698.58,9102.27,9222239,8970.83,Auto,26699991939.0,0.041499705935525544
2022-09-07,BAJFINANCE,4731.58,4747.82,4728.33,4744.56,3666164,4740.23,Financials,30500725186.0,0.003984569579726482
2022-09-07,BHARTIARTL,1352.12,1385.96,1351.74,1385.57,5943647,1374.43,Telecom,73897109411.0,0.02198012937297622
2022-09-07,BPCL,595.66,624.68,580.11,608.79,11210314,604.53,Energy,13528703979.0,0.025520517485344563
2022-09-07,BRITANNIA,7837.81,7988.96,7705.87,7856.7,2619813,7850.51,Consumer,19641747330.0,0.004333486731093572
2022-09-07,CIPLA,1220.66,1241.42,1206.99,1227.68,5204342,1225.36,Healthcare,19438193206.0,0.011410164520567312
2022-09-07,COALINDIA,436.71,439.28,416.83,419.3,4350883,425.14,Energy,26206455859.0,-0.041337052448671585
2022-09-07,DIVISLAB,5083.38,5154.12,5035.84,5106.36,2019496,5098.77,Healthcare,26808372661.0,0.0002526899729091703
2022-09-07,DRREDDY,5761.65,5840.18,5754.81,5833.25,2789119,5809.41,Healthcare,24679145934.0,0.012595713360725957
2022-09-07,EICHERMOT,5514.31,5753.85,5390.9,5627.9,9466981,5590.88,Auto,22511583505.0,0.024131574493793773
2022-09-07,GRASIM,1299.86,1341.76,1287.54,1329.16,10541757,1319.49,Materials,9968702147.0,0.02970204985977909
2022-09-07,HCLTECH,832.39,850.98,822.66,841.14,7245050,838.26,IT,24533320507.0,0.008319347878206651
2022-09-07,HDFCBANK,2242.33,2290.06,2232.28,2279.84,3790717,2267.39,Financials,124354712310.0,0.014718907587336627
2022-09-07,HDFCLIFE,592.64,601.25,575.54,584.03,3219153,586.94,Financials,11680512720.0,-0.01982075725026866
2022-09-07,HEROMOTOCO,5635.36,5681.07,5274.66,5317.79,4417524,5424.51,Auto,21271179572.0,-0.05169686626757175
2022-09-07,HINDALCO,638.77,640.82,635.17,637.22,11585640,637.74,Materials,13557857268.0,-0.004125902541180837
2022-09-07,HINDUNILVR,7058.31,7186.06,7040.14,7167.62,4403568,7131.27,Consumer,164257847833.0,0.010105821522539138
2022-09-07,ICICIBANK,953.39,954.29,906.22,907.08,5100214,922.53,Financials,66837683190.0,-0.05058561245957227
2022-09-07,INDUSINDBK,726.83,741.83,692.26,706.86,6692966,713.65,Financials,10602828713.0,-0.02297230054735444
2022-09-07,INFY,901.41,934.62,894.26,927.27,8376619,918.72,IT,49454499442.0,0.039097693807570666
2022-09-07,ITC,1427.5,1442.45,1358.27,1372.64,6260666,1391.12,Consumer,140383849613.0,-0.03933260547017148
2022-09-07,JSWSTEEL,3003.71,3063.61,2842.28,2900.11,4753410,2935.33,Materials,71607717979.0,-0.032419393583515754
2022-09-07,KOTAKBANK,1850.25,1855.72,1844.65,1850.12,7807352,1850.16,Financials,61670529876.0,0.008866543792874104
2022-09-07,LT,923.35,936.45,901.63,914.61,3311870,917.56,Industrials,13065865495.0,-0.00791834343916431
2022-09-07,M&M,3703.76,3787.42,3683.26,3766.57,5272852,3745.75,Auto,32957515287.0,0.0177828337963013
2022-09-07,MARUTI,9470.92,9670.18,9274.17,9473.38,6425799,9472.58,Auto,27921533712.0,-0.0012808983788993311
2022-09-07,NESTLEIND,34066.23,34284.46,33678.49,33895.63,4508327,33952.86,Consumer,32354917173.0,-0.001241095829865091
2022-09-07,NTPC,359.35,364.05,358.86,363.55,3230939,362.16,Utilities,33325756609.0,0.013238573021181699
2022-09-07,ONGC,126.7,127.14,123.61,124.04,10313842,124.93,Energy,15505395200.0,-0.02161224167849818
2022-09-07,POWERGRID,150.56,152.25,149.11,150.79,1801070,150.72,Utilities,13767976843.0,-0.007111345229472654
2022-09-07,RELIANCE,1743.81,1780.33,1692.78,1728.99,4568954,1734.03,Energy,69159482046.0,-0.0076393273259484085
2022-09-07,SBICARD,1590.47,1642.38,1523.09,1574.47,7157609,1579.98,Financials,15744748822.0,-0.013483793758106266
2022-09-07,SBILIFE,2207.42,2298.79,2163.29,2253.74,3700124,2238.61,Financials,22537387160.0,0.01975494099761077
2022-09-07,SBIN,1197.05,1239.15,1176.09,1217.82,6500879,1211.02,Financials,106826717980.0,0.022209911361805057
2022-09-07,SHREECEM,43449.6,43589.41,42317.17,42453.78,3616478,42786.79,Materials,15723620718.0,-0.013574515544402699
2022-09-07,SUNPHARMA,825.19,828.4,819.65,822.85,5615124,823.63,Healthcare,19449252559.0,-0.005763514656484836
2022-09-07,TATACONSUM,1355.56,1397.01,1335.23,1376.37,6394806,1369.54,Consumer,13266252515.0,0.013721331035396966
2022-09-07,TATAPOWER,359.59,366.87,354.75,362.0,5737628,361.2,Utilities,11431493872.0,0.00611450806003333
2022-09-07,TATASTEEL,150.98,152.01,149.85,150.89,9159271,150.92,Materials,17410139443.0,0.004460125149780225
2022-09-07,TCS,4356.54,4415.19,4344.34,4402.87,2206603,4387.47,IT,150955408611.0,0.011365855115208934
2022-09-07,TECHM,1072.75,1173.08,1045.59,1144.11,3003860,1120.93,IT,20801971547.0,0.06729665942143881
2022-09-07,TITAN,2889.76,2947.79,2844.97,2902.8,12030157,2898.52,Consumer,26025064330.0,0.011682373278313785
2022-09-07,ULTRACEMCO,7845.91,7930.75,7832.11,7916.83,6472832,7893.23,Materials,22760878756.0,0.0011748280754824147
2022-09-07,VEDL,411.62,428.03,408.44,424.74,2813384,420.4,Materials,15445266955.0,0.03519376066292956
2022-09-07,WIPRO,146.1,148.95,144.99,147.82,4709111,147.25,IT,8212368803.0,0.015945017182130483
2022-09-08,ADANIENT,2708.76,2766.54,2674.86,2732.33,12346821,2724.58,Industrials,28461820065.0,0.0064201259714906644
2022-09-08,ADANIPORTS,913.16,925.71,900.18,912.73,5085246,912.87,Industrials,19395495108.0,-0.0015533555762182738
2022-09-08,APOLLOHOSP,5952.81,5965.02,5890.15,5902.25,10833334,5919.14,Healthcare,17170179260.0,-0.0009664926641345106
2022-09-08,ASIANPAINT,2805.43,2813.35,2739.82,2747.58,5361091,2766.92,Consumer,26589502692.0,-0.011167454230712526
2022-09-08,AXISBANK,1055.58,1057.17,1050.96,1052.54,7485791,1053.56,Financials,31576340547.0,0.005022534565732206
2022-09-08,BAJAJ-AUTO,9121.45,9200.09,8945.1,9022.89,2017459,9056.03,Auto,26467152031.0,-0.00872090148940885
2022-09-08,BAJFINANCE,4728.23,4860.74,4657.04,4788.64,6312456,4768.81,Financials,30784111772.0,0.009290640227966218
2022-09-08,BHARTIARTL,1381.67,1409.87,1344.4,1372.41,4366197,1375.56,Telecom,73195107329.0,-0.009497896172694142
2022-09-08,BPCL,608.96,642.38,600.63,633.71,2651066,625.58,Energy,14082541347.0,0.04093365528343118
2022-09-08,BRITANNIA,7820.11,7953.61,7768.0,7900.96,2105113,7874.19,Consumer,19752408852.0,0.00563340842847504
2022-09-08,CIPLA,1231.13,1246.37,1220.8,1236.0,7056395,1234.39,Healthcare,19569985549.0,0.006777010295842434
2022-09-08,COALINDIA,420.14,421.22,401.2,402.23,6209855,408.21,Energy,25139351464.0,-0.04071070832339607
2022-09-08,DIVISLAB,5102.59,5247.81,5040.25,5184.47,4372890,5157.51,Healthcare,27218451702.0,0.015296610501414065
2022-09-08,DRREDDY,5840.24,5883.56,5790.58,5833.85,3985874,5835.99,Healthcare,24681657688.0,0.00010285861226599913
2022-09-08,EICHERMOT,5631.75,5637.2,5587.57,5592.98,6867323,5605.92,Auto,22371920136.0,-0.006204801080331945
2022-09-08,GRASIM,1322.55,1368.19,1310.09,1355.42,5564658,1344.57,Materials,10165665259.0,0.019756838905775176
2022-09-08,HCLTECH,847.39,848.93,842.82,844.36,7095624,845.37,IT,24627039406.0,0.0038281380031861545
2022-09-08,HDFCBANK,2296.92,2300.69,2219.11,2222.76,7111006,2247.52,Financials,121241471252.0,-0.02503684469085543
2022-09-08,HDFCLIFE,587.45,589.17,578.36,580.04,3527725,582.52,Financials,11600888609.0,-0.00683184083009436
2022-09-08,HEROMOTOCO,5367.54,5410.33,5164.19,5205.69,3541296,5260.07,Auto,20822775803.0,-0.021080185565808374
2022-09-08,HINDALCO,634.49,635.03,626.63,627.16,9140509,629.6,Materials,13343749895.0,-0.015787326198173357
2022-09-08,HINDUNILVR,7190.01,7224.58,6893.04,6926.35,6604970,7014.66,Consumer,158728889045.0,-0.033661103685742155
2022-09-08,ICICIBANK,906.45,942.87,888.85,924.91,4010308,918.88,Financials,68151463421.0,0.01965648013405641
2022-09-08,INDUSINDBK,706.96,721.87,703.94,718.8,4018359,714.87,Financials,10781957354.0,0.016891605126899245
2022-09-08,INFY,932.38,945.71,887.55,900.42,2717130,911.23,IT,48022611300.0,-0.028955967517551584
2022-09-08,ITC,1374.76,1390.25,1360.03,1375.5,7385649,1375.26,Consumer,140676502836.0,0.0020835761743791537
2022-09-08,JSWSTEEL,2903.44,2949.56,2796.94,2842.08,10405549,2862.86,Materials,70174841519.0,-0.020009585843295707
2022-09-08,KOTAKBANK,1862.42,1882.21,1844.54,1864.31,5610507,1863.69,Financials,62143638927.0,0.007669772771495831
2022-09-08,LT,912.43,917.52,854.98,859.77,4721084,877.42,Industrials,12282405297.0,-0.05995998294354976
2022-09-08,M&M,3768.84,3771.85,3694.22,3697.17,8170967,3721.08,Auto,32350233293.0,-0.01842525162150177
2022-09-08,MARUTI,9532.64,9550.96,9357.66,9375.67,7039462,9428.1,Auto,27633566608.0,-0.010314164532616577
2022-09-08,NESTLEIND,34002.59,34125.94,33389.83,33511.39,4367655,33675.72,Consumer,31988149444.0,-0.011335974578433827
2022-09-08,NTPC,365.14,370.06,365.05,369.97,3374405,368.36,Utilities,33913839530.0,0.017659194058589067
2022-09-08,ONGC,124.04,135.27,122.31,133.4,4980874,130.33,Energy,16675298104.0,0.07545952918413423
2022-09-08,POWERGRID,150.21,151.59,148.93,150.31,4156852,150.28,Utilities,13723747065.0,-0.00318323496253059
2022-09-08,RELIANCE,1721.96,1733.84,1711.47,1723.35,4576837,1722.89,Energy,68934034614.0,-0.0032620200232506003
2022-09-08,SBICARD,1582.0,1584.53,1565.69,1568.2,3421441,1572.81,Financials,15681973715.0,-0.003982292453968639
2022-09-08,SBILIFE,2248.73,2257.64,2220.15,2228.99,4357073,2235.59,Financials,22289871891.0,-0.010981745897929662
2022-09-08,SBIN,1212.53,1227.41,1190.69,1205.47,2600876,1207.86,Financials,105743420313.0,-0.010141071751161856
2022-09-08,SHREECEM,42193.02,43051.88,42130.59,42988.28,4770493,42723.59,Materials,15921586298.0,0.012590162760536261
2022-09-08,SUNPHARMA,823.74,825.68,798.86,800.74,6820390,808.43,Healthcare,18926658482.0,-0.02687002491341073
2022-09-08,TATACONSUM,1383.74,1401.57,1312.47,1329.61,2434986,1347.88,Consumer,12815476348.0,-0.03397342284414806
2022-09-08,TATAPOWER,363.71,372.98,361.88,371.11,3214009,368.66,Utilities,11719337290.0,0.025165745856353672
2022-09-08,TATASTEEL,151.78,152.85,150.37,151.43,8212838,151.55,Materials,17472885500.0,0.003578765988468513
2022-09-08,TCS,4401.46,4459.84,4388.3,4446.55,4074830,4431.57,IT,152453216027.0,0.009920801658918066
2022-09-08,TECHM,1141.95,1146.21,1126.78,1131.0,10294092,1134.66,IT,20563612947.0,-0.011458688412827378
2022-09-08,TITAN,2918.89,2965.83,2779.65,2825.08,11238989,2856.85,Consumer,25328260308.0,-0.02677414909742326
2022-09-08,ULTRACEMCO,7838.18,8045.38,7744.25,7950.11,4914770,7913.25,Materials,22856563959.0,0.004203702744659088
2022-09-08,VEDL,420.33,421.67,416.14,417.47,17499980,418.43,Materials,15180827810.0,-0.017116353533926598
2022-09-08,WIPRO,147.25,147.92,142.01,142.66,7804875,144.2,IT,7925778250.0,-0.03490731971316463
2022-09-09,ADANIENT,2735.59,2769.4,2615.72,2648.45,12327948,2677.86,Industrials,27588028216.0,-0.03069907368436464
2022-09-09,ADANIPORTS,920.0,937.65,912.78,930.35,8931127,926.93,Industrials,19769971844.0,0.019304723193058093
2022-09-09,APOLLOHOSP,5851.15,5901.46,5629.93,5678.75,6637671,5736.71,Healthcare,16520002029.0,-0.03786691515947305
2022-09-09,ASIANPAINT,2747.28,2832.71,2732.6,2817.65,5419306,2794.32,Consumer,27267625846.0,0.025502442149091253
2022-09-09,AXISBANK,1056.55,1065.58,1050.94,1059.96,3079912,1058.83,Financials,31798654578.0,0.007049613316358672
2022-09-09,BAJAJ-AUTO,9059.97,9227.97,9042.65,9210.35,5639563,9160.32,Auto,27017039022.0,0.020776048472274544
2022-09-09,BAJFINANCE,4821.22,4838.72,4794.7,4812.17,2804584,4815.2,Financials,30935402188.0,0.004913712452804919
2022-09-09,BHARTIARTL,1384.09,1388.29,1363.27,1367.43,5134211,1373.0,Telecom,72929480821.0,-0.003628653245021596
2022-09-09,BPCL,630.39,655.51,620.87,645.75,9184694,640.71,Energy,14349983652.0,0.018999226775654465
2022-09-09,BRITANNIA,7975.14,8214.27,7690.56,7928.29,2544070,7944.37,Consumer,19820722101.0,0.0034590733277981567
2022-09-09,CIPLA,1233.39,1261.6,1219.94,1247.99,3408125,1243.18,Healthcare,19759886550.0,0.009700647249190952
2022-09-09,COALINDIA,402.52,410.97,393.27,401.69,2084935,401.97,Energy,25105645881.0,-0.0013425154762201075
2022-09-09,DIVISLAB,5199.03,5296.15,5148.29,5244.97,3267183,5229.8,Healthcare,27536078781.0,0.01166946669572777
2022-09-09,DRREDDY,5854.35,5920.01,5714.84,5779.66,4780339,5804.84,Healthcare,24452410615.0,-0.009288891555319423
2022-09-09,EICHERMOT,5571.07,5804.06,5539.09,5770.93,3972406,5704.69,Auto,23083735450.0,0.0318166701829794
2022-09-09,GRASIM,1349.36,1422.84,1326.21,1398.84,7062700,1382.63,Materials,10491293858.0,0.032034350976081205
2022-09-09,HCLTECH,837.76,839.03,837.38,838.65,4605826,838.35,IT,24460640915.0,-0.006762518357098957
2022-09-09,HDFCBANK,2220.97,2229.46,2171.25,2179.58,5473497,2193.43,Financials,118886398344.0,-0.01942629883568192
2022-09-09,HDFCLIFE,579.57,614.43,568.06,602.47,3081663,594.99,Financials,12049381517.0,0.03866974691400604
2022-09-09,HEROMOTOCO,5159.61,5788.93,4886.68,5498.1,4521242,5391.24,Auto,21992401290.0,0.05617122802164576
2022-09-09,HINDALCO,628.98,640.39,612.56,623.87,2901438,625.61,Materials,13273904098.0,-0.005245870272338693
2022-09-09,HINDUNILVR,6878.72,6994.28,6805.61,6920.73,5085045,6906.88,Consumer,158600093941.0,-0.0008113941686459514
2022-09-09,ICICIBANK,928.11,934.21,906.05,912.05,7549193,917.44,Financials,67203368936.0,-0.013904055529727177
2022-09-09,INDUSINDBK,723.27,730.07,713.82,720.59,2581045,721.49,Financials,10808886860.0,0.0024902615470230316
2022-09-09,INFY,902.28,928.56,815.64,840.11,8799341,861.44,IT,44805692896.0,-0.06697985384598293
2022-09-09,ITC,1378.51,1404.02,1349.31,1374.75,5471002,1376.03,Consumer,140599486096.0,-0.0005452562704471031
2022-09-09,JSWSTEEL,2866.08,2937.58,2833.03,2904.09,7346924,2891.57,Materials,71705938735.0,0.021818527275798028
2022-09-09,KOTAKBANK,1875.8,1893.76,1794.09,1811.44,5085419,1833.1,Financials,60381284142.0,-0.028359017545365295
2022-09-09,LT,850.65,866.71,847.03,863.04,2915886,858.93,Industrials,12329085681.0,0.003803342754457484
2022-09-09,M&M,3713.68,3743.68,3690.35,3720.31,9715627,3718.11,Auto,32552693491.0,0.006258841221799427
2022-09-09,MARUTI,9396.32,9898.22,9114.73,9610.22,8717636,9541.06,Auto,28324862782.0,0.025016878793728825
2022-09-09,NESTLEIND,33378.58,35077.62,33221.76,34913.59,5130237,34404.32,Consumer,33326606523.0,0.04184248997132012
2022-09-09,NTPC,371.51,380.9,368.56,377.9,6012506,375.79,Utilities,34641015579.0,0.021434170338135328
2022-09-09,ONGC,132.87,135.32,129.46,131.89,4513447,132.22,Energy,16486410558.0,-0.011319340329835281
2022-09-09,POWERGRID,150.37,153.13,146.96,149.71,7900298,149.93,Utilities,13669152037.0,-0.003991750382542736
2022-09-09,RELIANCE,1732.66,1751.29,1726.91,1745.49,3980310,1741.23,Energy,69819735812.0,0.012847071111498076
2022-09-09,SBICARD,1566.78,1633.84,1561.41,1628.27,8875962,1607.84,Financials,16282652008.0,0.03830506312970283
2022-09-09,SBILIFE,2193.71,2337.6,2131.15,2272.79,8378651,2247.18,Financials,22727874798.0,0.019650155451572227
2022-09-09,SBIN,1209.98,1223.96,1148.11,1161.53,4336797,1177.87,Financials,101888933557.0,-0.036450513077886715
2022-09-09,SHREECEM,43003.08,43704.7,42906.43,43606.7,4648632,43405.94,Materials,16150628482.0,0.014385781426937694
2022-09-09,SUNPHARMA,810.01,826.46,776.38,792.48,2109638,798.44,Healthcare,18731270379.0,-0.010315458201163863
2022-09-09,TATACONSUM,1327.48,1368.04,1298.96,1339.27,9562004,1335.42,Consumer,12908618450.0,0.007265288317626961
2022-09-09,TATAPOWER,373.11,380.84,354.4,361.9,35072321,365.71,Utilities,11428298452.0,-0.024817439573172506
2022-09-09,TATASTEEL,150.47,155.07,149.4,153.97,4481386,152.81,Materials,17766245002.0,0.016773426665786184
2022-09-09,TCS,4436.23,4516.34,4334.1,4413.8,7888241,4421.41,IT,151330403401.0,-0.007365260707739685
2022-09-09,TECHM,1132.74,1161.69,1055.37,1083.05,3490337,1100.04,IT,19691830072.0,-0.042396109637488966
2022-09-09,TITAN,2819.82,2820.37,2805.85,2806.4,11454870,2810.87,Consumer,25160825616.0,-0.006612202132328937
2022-09-09,ULTRACEMCO,7978.87,8037.7,7793.49,7851.38,4103336,7894.19,Materials,22572726102.0,-0.012418696093513093
2022-09-09,VEDL,417.84,418.24,414.82,415.22,3131220,416.09,Materials,15098861048.0,-0.005389608834167725
2022-09-09,WIPRO,143.41,147.58,139.71,143.87,1658603,143.72,IT,7992567945.0,0.008481704752558494
2022-09-12,ADANIENT,2660.75,2700.56,2588.92,2628.25,3356861,2639.25,Industrials,27377616031.0,-0.007627102644943151
2022-09-12,ADANIPORTS,925.31,951.01,845.67,869.83,7581612,888.83,Industrials,18483785893.0,-0.06505078733809855
2022-09-12,APOLLOHOSP,5671.92,5815.52,5612.94,5755.67,11346919,5728.04,Healthcare,16743767536.0,0.01354523442659028
2022-09-12,ASIANPAINT,2820.68,2901.79,2813.43,2894.34,8213732,2869.85,Consumer,28009765406.0,0.02721771689173602
